State,0,1,2,3,4,5
1111111111111100222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101210110022202000011111111111111040444440444440400000000000000000000000000000000000000000000000000000000,0.07921730200643184,0.1219522066214006,0.01436431072483424,0.9105409645584996,0.49093650186770943,0.9360283912347347
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101210110022202000011111111111111040444440444440400000000000000000000000000000000000000000000000000000101,0.3795307611713692,0.48561652978914704,0.8515081315801063,0.023978341777142198,0.21332836566400437,0.267330289914924
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101210110022202000011111111111111040443440544440500000000000000000000000000000000000000000000000000000101,0.13223629640205725,0.9710053297912848,0.003961751220067367,0.7912972572119703,0.4701645435993649,0.007101663580268758
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101210110022202000011111111111111040543440544440500000000000000000000000000000000000000000000000000000101,0.16076679967152852,0.24820114992543463,0.31955062195835404,0.6890419639184648,0.23939499968492806,0.06436157991772051
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101210110022202000011111111111111040542440644440600000000000000000000000000000000000000000000000000000101,0.288155038992575,0.753005783238177,0.3104796791377846,0.479629748660506,0.7445374151309498,0.2929984357701314
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101210110022202000011111111111111040442440644440600000000000000000000000000000000000000000000000000000101,0.6171269608712291,0.1361281777680179,0.4796101707037067,0.5097929247994835,0.260661204120173,0.7117555559244356
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101210110022202000011111111111111040441440744440700000000000000000000000000000000000000000000000000000101,0.5109024682763142,0.5791583885105657,0.5475238042306038,0.32771782619655787,0.9598079353315465,0.9890494908208866
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101210110022202000011111111111111040440440844440800000000000000000000000000000000000000000000000000000101,0.08069931195501567,0.097806614234486,0.3637955722345776,0.5119755068689453,0.3428205738409249,0.16031207237076106
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101210110022202000011111111111111050440440844440800000000000000000000000000000000000000000000000000000101,0.5509757754091799,0.8585464267789786,0.9999808595035177,0.8213788634156464,0.7581329134217282,0.1571312633376155
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101210110022202000011111111111111050440440944440800000000000000000000000000000000000000000000000000000101,0.39969895858065674,0.28706873775915276,0.29368403630186757,0.5813038569665308,0.800772244591387,0.37765098691758203
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101210110022202000011111111111111040440440944440800000000000000000000000000000000000000000000000000000101,0.3850309288866469,0.18276980412502242,0.5364173409383123,0.1050765336962507,0.5141740359002696,0.4765352510965306
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101213110322202000011111111111111040440441044440800000000000000000000000000000000000000000000010110111102,0.3746285249420862,0.4173796662351231,0.5385920937556753,0.6593689192435022,0.8912081875498616,0.7735013355495436
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101213110322202000011111111111111040441441144440700000000000000000000000000000000000000000000010110111102,0.2245825546292114,0.2788689213887452,0.28397513609920577,0.9348631161158114,0.5682971231081371,0.21094348854084932
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101213110322202000011111111111111050441441144440700000000000000000000000000000000000000000000010110111102,0.4462645974149164,0.27802929128578135,0.8812198895896641,0.5802506210248931,0.7522631276455202,0.21975442422502933
1111111111111130222200200110101010101011222222222001121212121212112020222020011010121012121102020002220112121212121211202220202021101212101213110322202000011111111111111050442441244440600000000000000000000000000000000000000000000010110111102,0.9427689084135502,0.6220018276994599,0.7023008651214754,0.5842779609193317,0.7579236992710742,0.20192033524267528
