State,0,1,2,3,4,5
g301012121b12b00b00b00b00b00b00b00b00ex000ey000,-78.02126697328549,-73.44678358971966,-55.62243620669653,-67.51046036367447,-60.56055480190301,-107.00594552322153
g301012121b13b00b00b00b00b00b00b00b00ex000ey000,-598.239237058006,-884.3258341432396,-597.5663765080053,-597.4711973507768,-599.8491383800304,-599.3201663679082
g011032101b00b00b00b00b11b00b00b00b00ex000ey000,0.27537766485836457,0.8225400077007644,0.7821118378727524,0.807437124419155,0.5529292870143402,0.7684562041179923
g011032101b00b00b00b00b12b00b00b00b00ex000ey000,-28.80356105038592,0.05882403985004914,-28.558345708744167,0.5832761085620476,0.3540450639324954,-26.692142763868425
g001002120b00b00b00b00b00b00b00b00b00ex000ey000,-299.6508735863802,0.35146084526442023,0.3436115068379904,0.33692614813192623,0.3428177631199839,15.04626660375196
g301002120b11b00b00b00b00b00b00b00b00ex000ey000,0.2740991078702981,60.49016097505577,0.11346738548299418,0.3180433378155262,0.12391323889693762,0.21021796595617104
g301002120b12b00b00b00b00b00b00b00b00ex000ey000,0.5499299039254854,0.8573165057703356,0.35923395765298594,0.47399642836466815,0.8306083326029626,0.4508002638068952
g301002120b13b00b00b00b00b00b00b00b00ex000ey000,0.6524409783213715,0.18232104194884047,0.6149136795058651,-299.1839927644475,0.7995725777181448,0.7789633222704595
g011030121b00b00b00b00b11b00b00b00b00ex000ey000,0.6836788597910233,0.05364357272901665,0.1905147712056494,0.2300847780578803,7.039780108760852,0.5834212341857653
g011030121b00b00b00b00b12b00b00b00b00ex000ey000,0.5806384344826636,9.56292867795965,0.5637335707504225,0.4265058365456326,-27.18219146887611,0.5491924623445716
g001202103b00b00b00b00b00b00b00b00b12ex000ey000,0.20194995837199703,0.7602567057819895,0.8475334670287608,0.7537573161794717,0.05295025337125303,0.44530355378347797
g001202103b00b00b00b00b00b00b00b00b13ex000ey000,-298.58729148121665,4.7532739469763055,0.6936346988969538,0.4809831695813249,0.45024722369174563,0.6146297337050713
g001202100b00b00b00b00b00b00b00b00b00ex000ey000,0.177586179260377,0.03414977520358242,0.3165980616565606,0.32067693358097993,0.31195788746545294,21.801506284639338
g001202100b00b00b00b00b00b00b00b00b00ex000ey019,0.6217470733049958,0.3853885454369791,0.8763134915730996,0.9325832637010891,0.5959319092538502,0.49655342831838234
g001202100b00b00b00b00b00b00b00b00b00ex000ey018,0.8764892221683096,0.41887645071465185,0.09309285514609111,0.19765316903494812,0.7239942947820724,0.49009134599107695
g001202100b00b00b00b00b00b00b00b00b00ex000ey017,0.6570183924087445,0.9352782498083614,0.4967749164243578,0.03413365635835752,0.5499958719974746,0.7650816876087643
g001202100b00b00b00b00b00b00b00b00b00ex000ey016,0.04011426336545232,0.8186161365478287,0.15622752044114674,0.36323981531878424,0.16815492776315022,0.8829171350873494
g301202100b11b00b00b00b00b00b00b00b00ex000ey016,0.5301934173973417,0.391775684998679,0.2262035191453985,19.851800901631158,0.019481358527608128,0.8905320732504761
g301202100b11b00b00b00b00b00b00b00b00ex000ey017,0.774977535057882,0.0486296307836811,0.6163081102433147,0.8057526140553736,0.0016871522243768755,0.44081699599171087
g301202100b12b00b00b00b00b00b00b00b00ex000ey017,0.6289851376902501,0.7731987963355939,0.45150848285496104,0.37083895916823895,0.8723132292101223,0.6380002508775705
g301202100b12b00b00b00b00b00b00b00b00ex000ey018,0.4184507864708652,0.6461140735597939,0.12507089319975817,0.24918359031072046,0.14132963870803505,0.850015534424539
g301202100b12b00b00b00b00b00b00b00b00ex000ey019,0.9099652160090601,0.24419164238938784,0.3435151454965363,0.862849932780905,0.49437025797355405,0.9438684059605491
g301202100b12b00b00b00b00b00b00b00b00ex000ey000,0.1732582833396198,0.6645337346457463,0.15549976515750397,6.303774874237505,0.583761325039954,0.6521669907998442
g023112120b00b00b13b00b00b00b00b00b00ex000ey000,0.25127233147995465,-299.2727736675541,0.665025003384975,0.06156618893683685,0.5915922424974945,-299.33088816936305
g001202123b00b00b00b00b00b00b00b00b13ex000ey000,0.11659959675873732,51.699377536801315,0.3145229674402884,0.5548975218938599,5.382089810583362,0.7176572419818855
g001202120b00b00b00b00b00b00b00b00b00ex000ey000,-599.0683590350245,0.36494465544672555,7.315359002106588,0.36492832987024637,0.36255057135962915,69.40086106870447
g011030101b00b00b00b00b11b00b00b00b00ex000ey000,0.1622479338678344,0.7294768284033878,0.1612042157311397,0.13339207376071305,0.15794878329515255,0.1597673996681555
g011030101b00b00b00b00b12b00b00b00b00ex000ey000,0.06787283559371457,2.0552861191343945,0.14696574062875448,0.15310307565799583,0.006937460830112485,0.14988314784095483
g020210301b00b00b00b00b00b00b13b00b00ex000ey000,0.34065243288126645,0.294605840734364,-16.343035281816775,0.26705910825936796,4.691760136643244,0.48727118372215455
g020210001b00b00b00b00b00b00b00b00b00ex000ey000,0.4636769360252404,0.10210237084736162,-299.22842120285605,0.46584905839099533,0.34132553825323775,26.039318290726882
g020210321b00b00b00b00b00b00b11b00b00ex000ey000,0.5983821219341207,0.4017001652942387,0.06684968111595346,0.7693279574381086,0.8686051435727089,0.11689921862340324
g020210321b00b00b00b00b00b00b12b00b00ex000ey000,0.24557582723511617,0.9054029898616424,0.47491827209428195,0.24481812701343786,0.6381679502761552,3.4737258634631787
g020210321b00b00b00b00b00b00b13b00b00ex000ey000,21.373197064288803,0.6795478857914437,0.6516166962100417,0.640401843487456,0.689315861168243,0.014265990138020879
g020210021b00b00b00b00b00b00b00b00b00ex000ey000,0.29726757277941784,0.23583906631714002,-299.00680473457356,0.3338345760760123,0.3535440641680706,63.5428633766103
g021200103b00b00b00b00b00b00b00b00b13ex000ey000,-28.69361231377277,0.06479365233313095,0.7458588124400862,0.8571555979407686,0.8603837999219952,8.871515953232969
g021200100b00b00b00b00b00b00b00b00b00ex000ey000,0.15697421614834672,0.5278879176707052,0.5203976289626137,0.24102431436025173,0.2229364235084509,38.875239901021764
g321200100b11b00b00b00b00b00b00b00b00ex000ey000,0.44542556404580746,0.20227429366389038,0.19603801263498877,0.03507937986811216,0.8242333628443271,96.6809477165658
g321200100b12b00b00b00b00b00b00b00b00ex000ey000,-299.4542040916144,-28.863989131658332,0.3516389638277041,0.3657631970720203,-19.781045128562127,-28.673720601465714
g321200100b13b00b00b00b00b00b00b00b00ex000ey000,-599.653934000492,-599.08531355215,-299.9007419443067,-299.95402879210627,-598.7229853727113,-299.798911955967
g001002123b00b00b00b00b00b00b00b00b12ex000ey000,0.6335972259994661,1.7758488292894423,0.4984544376278483,0.7295841872033929,0.7352739164353398,0.73253869611212
g001002123b00b00b00b00b00b00b00b00b13ex000ey000,0.18207017268796755,0.2574752644641487,0.28196101188344147,0.2631883370471718,3.110636231301604,0.3525599345988874
g020112120b00b00b00b00b00b00b00b00b00ex000ey000,0.6535261941463562,0.03740572363883565,0.764582039010719,0.129094175510436,0.37782024860406893,0.7630173879262008
g320112120b11b00b00b00b00b00b00b00b00ex000ey000,18.768806336105065,0.14789151264197986,0.56247657142855,0.42070591537809665,0.5474807833713224,0.024359669005507456
g320112120b12b00b00b00b00b00b00b00b00ex000ey000,0.7728693622257717,0.43384878231979973,0.0791388716995215,0.7700690669989222,0.5900652569587472,0.8444912615477091
g320112120b13b00b00b00b00b00b00b00b00ex000ey000,0.13165681554809983,0.1107408051763259,0.40203132167224465,-299.13890823036064,-299.1162079107812,0.6875468676392948
g001000123b00b00b00b00b00b00b00b00b12ex000ey000,3.051004517864281,0.6004995098139211,0.32237445106317353,0.23215636988987587,0.748118228527096,0.3934574260531969
g001000123b00b00b00b00b00b00b00b00b13ex000ey000,0.3336613441694646,0.8598160342729099,0.5176831967389885,0.3181081635271148,3.3509643038087775,0.7035277207912274
g011202120b00b00b00b00b00b00b00b00b00ex000ey000,0.2624555322046258,0.03298778416728665,0.17349943574137983,0.8464186678888843,0.28821341072611983,9.945198657605854
g021000103b00b00b00b00b00b00b00b00b11ex000ey000,0.7417816450001171,0.0028308302118977835,0.5200909488734747,0.43211547306995235,0.7672289817970167,1.8362352292874122
g021000103b00b00b00b00b00b00b00b00b12ex000ey000,1.307147408020279,0.7194985970000904,0.5642251119591981,0.08712675701451908,0.5413766547221751,7.1893329252425
g021000103b00b00b00b00b00b00b00b00b13ex000ey000,0.27309397191261486,0.0732735282885324,0.654651635564867,0.266420762906868,0.5273774637120546,21.478139637886322
g021000100b00b00b00b00b00b00b00b00b00ex000ey000,0.2403944303585216,0.8797199532048298,0.5932540883888912,0.12235217838219348,0.6128497469871016,42.09667633143421
g321000100b11b00b00b00b00b00b00b00b00ex000ey000,-299.8948489440175,0.7464864309796804,0.7390716615069599,73.40168970082209,0.14543170355160095,0.06927264129349753
g321000100b12b00b00b00b00b00b00b00b00ex000ey000,0.14622872751820737,-28.80248980761539,0.02896841699711139,-29.132071253588524,-22.488264661178967,-25.92555866378555
g321000100b13b00b00b00b00b00b00b00b00ex000ey000,-599.2485041497484,-299.69378873569,-299.6581381786382,-299.858315372354,-568.8178598353496,-598.9617523751746
g003110121b00b00b11b00b00b00b00b00b00ex000ey000,-3.9616693649811654,-3.888979157614811,-3.645511235641786,-4.009523574820557,-3.5959055843748025,-3.9012581612285726
g003110121b00b00b12b00b00b00b00b00b00ex000ey000,-49.90583738585988,-63.03921195600785,-52.32273492179649,-7.432769762359018,-47.878744233460075,-52.75143043402372
g003110121b00b00b13b00b00b00b00b00b00ex000ey000,-596.3982054275309,-596.4624541801575,-596.6563808620092,-259.9663775874676,-598.0378650685618,-599.8530633518225
g320210021b11b00b00b00b00b00b00b00b00ex000ey000,0.6629483584740801,0.32019549669484915,0.5553067428619365,0.13434552252482734,0.21175532707412126,125.4232585632883
g320210021b12b00b00b00b00b00b00b00b00ex000ey000,-29.24293967808647,-29.182025650291394,-299.7549557688376,-55.2057524087524,-29.010065832796414,-84.53700546073154
g320210021b13b00b00b00b00b00b00b00b00ex000ey000,-897.2283159328117,-599.4965745304534,-599.5666268009315,-598.9335945281964,-599.3842863181083,-599.0211764968977
g021200123b00b00b00b00b00b00b00b00b13ex000ey000,0.7428212206213146,36.727282231823175,0.5905484366386377,0.746186747345852,0.3658231763469396,0.8121151892463755
g021200120b00b00b00b00b00b00b00b00b00ex000ey000,0.4376948309016391,0.40816312225756257,0.6374190588611157,0.5072287956106841,0.7305528079323134,69.2384434950196
g321200120b11b00b00b00b00b00b00b00b00ex000ey000,-299.0563969457755,0.41781394595958266,0.7047387177923582,76.70571630325416,0.6361616833247463,0.3815895678544433
g003110101b00b00b11b00b00b00b00b00b00ex000ey000,-2.457145282788507,-2.239326978116745,-2.0365316763444654,-1.1881500703765195,-2.1541985850891585,-3.2431559833576555
g003110101b00b00b12b00b00b00b00b00b00ex000ey000,-32.69755538991778,-25.72520310759636,-28.677891287088475,-43.958688588383396,-33.60500084151333,-49.43733540641429
g003110101b00b00b13b00b00b00b00b00b00ex000ey000,-299.6095995194148,-299.98803784678864,-566.7360254185685,-453.22202917257886,-598.1218490833874,-593.9496591835594
g320010021b11b00b00b00b00b00b00b00b00ex000ey000,100.26784588224196,1.232335544844033,0.7386969862411836,0.043583946662949846,0.13282140259436015,0.17013333642365724
g320010021b12b00b00b00b00b00b00b00b00ex000ey000,-20.82151671764472,-28.76675487294636,-299.1663087918783,0.3008991219054792,0.6396986177807854,0.660528423378298
g320010021b13b00b00b00b00b00b00b00b00ex000ey000,-299.6471876573243,-299.72500010674753,-299.7649952644543,-269.5346944946109,-598.82997978919,-299.78743033614023
g001000103b00b00b00b00b00b00b00b00b13ex000ey000,-299.2312960223876,0.3160210302828167,0.34979493850012555,0.46845723087009017,0.5203007402220647,0.4953670178083875
g011232101b00b00b00b00b13b00b00b00b00ex000ey000,-1159.9522250305467,-1179.1648870361041,-1186.7764372525053,-1150.3674783591127,-1181.0076583770056,-893.4109476724162
g321200120b12b00b00b00b00b00b00b00b00ex000ey000,-299.884305948654,-85.11080695054343,-117.73620440168598,-84.88699617200456,-102.34229373106521,-84.55257089526081
g321200120b13b00b00b00b00b00b00b00b00ex000ey000,-899.7146198077451,-898.7629657958981,-897.3189828761434,-899.3252865060347,-896.2541025397524,-896.9058232736749
g001200123b00b00b00b00b00b00b00b00b13ex000ey000,0.7889140808463192,0.17494593158717364,1.6214688287726067,0.6146237150664833,0.05839667817562788,24.845883151309522
g001200120b00b00b00b00b00b00b00b00b00ex000ey000,0.1014410579485393,0.5616999945186959,0.60801906818591,0.6102202224140643,0.5686398887538864,68.1362451317624
g001002123b00b00b00b00b00b00b00b00b11ex000ey000,0.23595933321921192,0.06996659984899944,0.13949802904020892,0.835345289437289,0.8892527253103347,0.535011533044628
g020012321b00b00b00b00b00b00b13b00b00ex000ey000,23.84709353548584,0.544254909518584,0.15206386000890326,0.1992122320163796,0.005854161843574679,0.6905033454081484
g020012021b00b00b00b00b00b00b00b00b00ex000ey000,0.05228877871044754,0.32507583746508456,-299.9659189350488,0.29937381257601425,0.3200135874578865,63.871344728453764
g320012021b11b00b00b00b00b00b00b00b00ex000ey000,10.98078181035016,0.5746982123891865,0.7020991841414396,0.38601458313604675,112.9813871643151,0.7852947769107052
g020212321b00b00b00b00b00b00b13b00b00ex000ey000,0.07740890176400195,0.5597733340582797,0.3507711798773032,17.407040629925266,0.5199378807887528,0.4449854409603484
g020212021b00b00b00b00b00b00b00b00b00ex000ey000,0.42556445950843075,0.42696306074731954,-299.8784257867844,0.41954850699084983,0.4232320262271059,56.69580516277439
g320012021b12b00b00b00b00b00b00b00b00ex000ey000,-52.40568831288824,-55.35609795962355,-299.37470893388206,-29.35904709015413,-84.63077504021796,-81.85067060837792
g320012021b13b00b00b00b00b00b00b00b00ex000ey000,-598.5010095643322,-868.1345397604094,-599.6249063141877,-598.7812660158118,-598.6618493619934,-898.1735571461193
g011230121b00b00b00b00b13b00b00b00b00ex000ey000,-1166.012545778084,-891.7683140696694,-890.0095303556031,-890.3079452694662,-892.2162180121047,-880.0880172575298
g021002103b00b00b00b00b00b00b00b00b11ex000ey000,0.624469180134204,0.3215443947778812,0.14351300857323002,1.4378768398289294,0.41874273250984495,0.1863598467583828
g021002103b00b00b00b00b00b00b00b00b12ex000ey000,2.471657970230966,0.6253685931987271,0.5517341537024947,0.7083921858494464,0.7033337408690602,0.3219410846800551
g021002103b00b00b00b00b00b00b00b00b13ex000ey000,-299.3217406040266,0.05550412331056187,0.1295735658281444,0.03042110856398028,18.193078452155863,0.2534765388181578
g301010121b12b00b00b00b00b00b00b00b00ex000ey000,-49.88248763402018,-57.612118925732744,-63.725445974484416,-44.151191700350125,-75.87806017043492,-49.93948874125649
g011232101b00b00b00b00b11b00b00b00b00ex000ey000,-2.3011380557030465,-2.227524090108015,0.44362740258046185,-2.3795377976782044,-5.281715151910444,-2.262747841233698
g011232101b00b00b00b00b12b00b00b00b00ex000ey000,-139.19014813149988,-162.36401732678127,-84.46478772087706,-83.91750356765507,-134.1650764997841,-162.30855603629263
g021002120b00b00b00b00b00b00b00b00b00ex000ey000,-299.35184814620004,0.24198259809957384,0.379368245570764,0.10166258588551613,0.37488955910141836,4.047127359477471
g301010121b13b00b00b00b00b00b00b00b00ex000ey000,-596.8719392160949,-543.1505682184049,-650.5300572371684,-599.4095234525487,-596.9784039408605,-595.7837694551347
g001200100b00b00b00b00b00b00b00b00b00ex000ey000,-299.1993443622831,0.6628501666993918,0.4034990451901681,0.42453265416194086,0.2957262506365481,47.92296258181052
g321202120b11b00b00b00b00b00b00b00b00ex000ey000,-299.7584206449973,-2.3813640475284146,-4.116513500671647,-25.255829690907706,-7.788200742019214,2.7876571516249316
g321202120b12b00b00b00b00b00b00b00b00ex000ey000,-299.7734304559637,-354.21977586893445,-299.90564688630036,-382.37226309546327,-311.4921578308705,-387.1764273680608
g321202120b13b00b00b00b00b00b00b00b00ex000ey000,-1499.8847924767613,-1498.9081276918962,-1791.6667243139977,-1493.609725028609,-1493.77917695734,-1786.8260825416496
g021002100b00b00b00b00b00b00b00b00b00ex000ey000,0.5414982365859449,0.7925093253590321,0.6878037984911982,0.18885078401889466,0.4158614783919049,58.66595524331098
g321002100b11b00b00b00b00b00b00b00b00ex000ey000,-299.60461029443917,0.0709735028294377,0.603201463452512,0.72781926551768,0.15588686289304854,92.35708405857078
g321002100b12b00b00b00b00b00b00b00b00ex000ey000,-299.08963035988364,-28.611779171980892,-28.80998921171654,-29.005835127924016,-284.8525142011309,-29.2646729323434
g011032120b00b00b00b00b12b00b00b00b00ex000ey000,20.845944597217247,0.2563607744083931,0.7081861617489595,0.2955302193220991,0.6764014848336164,0.7374448708057709
g011032120b00b00b00b00b13b00b00b00b00ex000ey000,-299.0880204293644,0.11422408365917491,0.7514069385565245,0.09765465397319228,0.5804040539878268,0.6575542271700602
g021202103b00b00b00b00b00b00b00b00b13ex000ey000,-297.0614917301807,0.5837741177722516,0.4866257846666423,0.1337812911574996,28.548943901257438,0.0933180374559478
g021202100b00b00b00b00b00b00b00b00b00ex000ey000,0.2915315321602584,0.2546769377845802,0.17266719313722012,0.30314278369403275,0.29483342713278005,63.653948053222535
g321202100b11b00b00b00b00b00b00b00b00ex000ey000,0.34799170122518197,19.15697151143261,0.7629571301133502,0.4311500369559442,106.78701134715801,0.6440525615570784
g321202100b12b00b00b00b00b00b00b00b00ex000ey000,-299.0019675689939,-84.47272576553466,-84.54159924610585,-84.37811814307045,-76.33545050913877,-94.30588114730219
g001000120b00b00b00b00b00b00b00b00b00ex000ey000,0.27076831726501016,0.49798237801747686,0.4928077570891372,0.5021538149663426,0.19127546920614988,17.649332428171792
g011202100b00b00b00b00b00b00b00b00b00ex000ey000,4.318378846179698,0.18419665134966345,0.4103066567378673,0.02616291866179543,0.22900253111030755,0.3675309060987194
g001300120b00b00b00b11b00b00b00b00b00ex000ey000,0.6851066925637166,0.5021178064931725,0.22257143626502596,16.998689190057753,0.07228293010291564,0.07268706205112563
g311202100b11b00b00b00b00b00b00b00b00ex000ey000,0.14403666220152278,0.230509261933331,0.16017971034814926,0.6968387754382548,0.22191147060409422,40.00320685253438
g311202100b12b00b00b00b00b00b00b00b00ex000ey000,0.6571180863722241,0.6125175048371276,0.03933385938506695,0.35638535515553316,0.3523296556985529,0.1487757482802261
g311202100b13b00b00b00b00b00b00b00b00ex000ey000,0.287110187343083,-299.58813627558,-299.41410767770634,-299.70106661901326,0.07891777149199419,-299.2400219177596
g011232120b00b00b00b00b11b00b00b00b00ex000ey000,0.3118937169954775,0.00657089991292481,0.8493310940632124,0.6666692873491484,0.8606353626415066,0.024756864403660095
g011232120b00b00b00b00b12b00b00b00b00ex000ey000,0.4542792583795491,0.08673462063859783,0.060555540751242365,0.49505602081150746,0.5781948831600789,0.04370360488414127
g011232120b00b00b00b00b13b00b00b00b00ex000ey000,0.5819253594962626,-299.37573746088015,0.5065394372292439,0.5001004010775529,0.3380491817398049,-299.4135640843965
g321202100b13b00b00b00b00b00b00b00b00ex000ey000,-599.788074011344,-899.3964565063668,-894.3921292877884,-899.1853522332451,-897.3322019695519,-898.2156673402067
g321002100b13b00b00b00b00b00b00b00b00ex000ey000,-299.7515080157326,-598.6440411051017,-598.6819923714952,-598.9680089035159,-599.2938478648464,-299.98608345223465
