State,0,1,2,3,4,5
g001010121b00b00b00b00b00b00b00b00b00ex000ey000,-0.22115665480941818,-0.23754127482646098,-0.20756045059495012,-0.23797256798688415,-0.17985057093729953,-0.6846354139904632
g301010121b11b00b00b00b00b00b00b00b00ex000ey000,-5.037442855966181,-5.004658233835085,-4.942526722935217,-4.430310798898483,-5.013032648553965,-4.974741593521502
g301010121b12b00b00b00b00b00b00b00b00ex000ey000,-0.29635159289220214,-0.3268293092477998,-0.2783938243170022,-0.29924584833879325,-0.32643848932376346,-0.32836722874950647
g011230121b00b00b00b00b12b00b00b00b00ex000ey000,0.03261621081012156,0.34555442203444486,0.2930549924614531,0.34145249591675997,0.2871408487875685,0.3639170147583282
g011230121b00b00b00b00b13b00b00b00b00ex000ey000,0.10066718410010977,0.13783157010220098,-29.927823752342473,0.18373819579602824,0.030136170551895436,0.15082759828098521
g001012121b00b00b00b00b00b00b00b00b00ex000ey000,0.017731957844208057,-0.044949612402647346,-0.022570622453768896,-0.03695387019032144,0.0041972577364038505,0.015677844349822733
g020112121b00b00b00b00b00b00b00b00b00ex000ey000,0.5657232667975844,0.6034537971789553,0.11715785682795832,0.6328963380317199,0.050278672161914506,0.5929726407482183
g320112121b11b00b00b00b00b00b00b00b00ex000ey000,-0.01713392910233172,-0.05958765377382845,0.02132207585212339,-0.06264894695086828,-0.023041100829791078,0.031029469667024287
g031012121b00b11b00b00b00b00b00b00b00ex000ey000,-0.9810310059022237,-0.9980453222280605,-1.0028044474008608,-1.0157294822118423,-0.9801232079579816,-0.8922225808089581
g031012121b00b12b00b00b00b00b00b00b00ex000ey000,0.03296641570251122,0.04236032182823679,-0.00643961969543233,0.03735803537439479,0.02162669819676226,0.06806573280797419
g031012121b00b13b00b00b00b00b00b00b00ex000ey000,0.2020373903650878,-24.902677751292252,0.1324711406406247,0.1512019509011565,0.19243079638973648,0.13868931824932357
g301010121b13b00b00b00b00b00b00b00b00ex000ey000,-0.09633163160230448,-29.869854584680034,-0.08542681844041929,-0.10087833845710548,-30.12583964082241,-0.10023629691032744
g001012101b00b00b00b00b00b00b00b00b00ex000ey000,0.08239379254742114,0.08809605332513917,0.03847546307026384,0.09450211117150376,0.06855104728264255,-0.07766341963952125
g301012101b11b00b00b00b00b00b00b00b00ex000ey000,-3.17556268857869,-3.245376046253407,-3.2320487491174976,-2.9199770168735792,-3.248285311156544,-3.234494056419236
g301012101b12b00b00b00b00b00b00b00b00ex000ey000,2.8160333431365148e-05,-0.033226864242755734,-0.048034392881155685,0.004039423744872858,0.006438860192276574,-0.025599803448010217
g301012101b13b00b00b00b00b00b00b00b00ex000ey000,0.13819878801234897,0.28492551894301044,0.2744567795333826,4.419691609481416,0.26497986163199916,-25.656944804673866
g023112101b00b00b11b00b00b00b00b00b00ex000ey000,-3.0025347498585844,-2.7081164386063663,-2.990784077581844,-2.9375630355754097,-2.927560531762242,-2.9431678353801827
g023112101b00b00b12b00b00b00b00b00b00ex000ey000,-0.1359298092735181,-0.16252392178960684,-0.15152783048190632,-0.15050852517595925,-0.07299081938951309,-0.11335172846803536
g023112101b00b00b13b00b00b00b00b00b00ex000ey000,-0.04779356651446931,-0.013496626048619259,-0.03151494589889105,0.024331475983655565,-26.119574438155325,-26.60437556869042
g023110101b00b00b13b00b00b00b00b00b00ex000ey000,0.2037934658504944,0.31361708443952585,0.06784768592986823,0.1415247497264337,-29.743479643421377,0.3661699339363962
g301012121b11b00b00b00b00b00b00b00b00ex000ey000,0.3369822772137298,0.02844756242609281,0.5124729578664693,0.5750321329190194,0.12667097499572155,0.3327366306314671
g001010101b00b00b00b00b00b00b00b00b00ex000ey000,0.29116344651514636,0.24448847155935105,0.3107780399942117,0.30878719344861144,0.036694844417241135,0.2947544963749736
g001310101b00b00b00b11b00b00b00b00b00ex000ey000,-1.2998769457304273,-1.1557621398936724,-1.2939996429201484,-1.3429818527383903,-1.3168326575883933,-1.321416992575596
g001310101b00b00b00b12b00b00b00b00b00ex000ey000,0.2125623299277144,0.2991424927356918,0.2354641176819463,0.21649867218079466,0.21327176216927227,0.2764012287091166
g001310101b00b00b00b13b00b00b00b00b00ex000ey000,0.5612236312455376,0.5599056639964428,0.6205522090914488,-25.215263735953712,0.5781926622190076,0.5819982455056818
g003110121b00b00b11b00b00b00b00b00b00ex000ey000,-1.381134259493344,-1.3933947715544497,-1.342091461888788,-1.3407367381909299,-1.1739833890749034,-1.3330711093996999
g003110121b00b00b12b00b00b00b00b00b00ex000ey000,0.23060775503293351,0.254099383179034,0.2292455464301031,0.19180854401429176,0.01856518545418928,0.2529763221063186
g003110121b00b00b13b00b00b00b00b00b00ex000ey000,0.15933923587424947,-21.22157008132926,0.12931340514358514,0.658859364655885,0.266259872080134,0.6625076755870253
